customerID,Churn,CustomerStatus,ChurnFlag,RetentionPriority
2038-LLMLM,No,Retained,0,Priority 4 - High Value Retained
6173-ITPWD,Yes,Churned,1,Priority 1 - High Value Churned
9734-UYXQI,Yes,Churned,1,Priority 3 - Low Value Churned
1216-BGTSP,No,Retained,0,Priority 4 - High Value Retained
4138-NAXED,No,Retained,0,Priority 4 - High Value Retained
2189-UXTKY,Yes,Churned,1,Priority 2 - Medium Value Churned
0744-BIKKF,No,Retained,0,Priority 4 - High Value Retained
7483-IQWIB,No,Retained,0,Priority 4 - High Value Retained
5248-KWLAR,No,Retained,0,Priority 4 - High Value Retained
4958-GZWIY,Yes,Churned,1,Priority 3 - Low Value Churned
7996-MHXLW,No,Retained,0,Priority 5 - Other Retained
7833-PKIHD,No,Retained,0,Priority 4 - High Value Retained
7061-OVMIM,No,Retained,0,Priority 5 - Other Retained
5153-RTHKF,No,Retained,0,Priority 4 - High Value Retained
1852-QSWCD,No,Retained,0,Priority 5 - Other Retained
4832-VRBMR,No,Retained,0,Priority 4 - High Value Retained
9079-LWTFD,No,Retained,0,Priority 4 - High Value Retained
6356-ELRKD,Yes,Churned,1,Priority 3 - Low Value Churned
8624-GIOUT,Yes,Churned,1,Priority 1 - High Value Churned
3392-EHMNK,No,Retained,0,Priority 4 - High Value Retained
5986-WWXDV,No,Retained,0,Priority 5 - Other Retained
3061-BCKYI,No,Retained,0,Priority 5 - Other Retained
6179-GJPSO,Yes,Churned,1,Priority 1 - High Value Churned
7901-TBKJX,No,Retained,0,Priority 4 - High Value Retained
7228-PAQPD,No,Retained,0,Priority 5 - Other Retained
3177-LASXD,Yes,Churned,1,Priority 3 - Low Value Churned
7746-QYVCO,No,Retained,0,Priority 5 - Other Retained
5804-HYIEZ,No,Retained,0,Priority 4 - High Value Retained
9919-FZDED,No,Retained,0,Priority 4 - High Value Retained
5934-TSSAU,No,Retained,0,Priority 5 - Other Retained
3486-KHMLI,No,Retained,0,Priority 5 - Other Retained
4897-QSUYC,Yes,Churned,1,Priority 3 - Low Value Churned
1084-UQCHV,Yes,Churned,1,Priority 3 - Low Value Churned
8290-YWKHZ,Yes,Churned,1,Priority 1 - High Value Churned
2955-BJZHG,Yes,Churned,1,Priority 2 - Medium Value Churned
3806-DXQOM,Yes,Churned,1,Priority 3 - Low Value Churned
6784-XYJAE,No,Retained,0,Priority 5 - Other Retained
3933-DQPWX,No,Retained,0,Priority 5 - Other Retained
6661-EIPZC,No,Retained,0,Priority 5 - Other Retained
8957-THMOA,No,Retained,0,Priority 5 - Other Retained
2251-PYLPB,No,Retained,0,Priority 4 - High Value Retained
5555-RNPGT,No,Retained,0,Priority 5 - Other Retained
1057-FOGLZ,No,Retained,0,Priority 5 - Other Retained
9300-RENDD,Yes,Churned,1,Priority 3 - Low Value Churned
0761-AETCS,Yes,Churned,1,Priority 3 - Low Value Churned
8087-LGYHQ,No,Retained,0,Priority 5 - Other Retained
4137-BTIKL,No,Retained,0,Priority 5 - Other Retained
2190-BCXEC,No,Retained,0,Priority 4 - High Value Retained
6227-FBDXH,No,Retained,0,Priority 4 - High Value Retained
2153-MREFK,Yes,Churned,1,Priority 1 - High Value Churned
2911-WDXMV,No,Retained,0,Priority 5 - Other Retained
7206-PQBBZ,No,Retained,0,Priority 5 - Other Retained
3106-ULWFW,Yes,Churned,1,Priority 3 - Low Value Churned
0925-VYDLG,Yes,Churned,1,Priority 3 - Low Value Churned
4547-FZJWE,No,Retained,0,Priority 4 - High Value Retained
7422-WNBTY,No,Retained,0,Priority 4 - High Value Retained
0842-IWYCP,No,Retained,0,Priority 5 - Other Retained
3521-HTQTV,No,Retained,0,Priority 5 - Other Retained
3744-ZBHON,No,Retained,0,Priority 5 - Other Retained
3373-DIUUN,No,Retained,0,Priority 5 - Other Retained
8383-SGHJU,No,Retained,0,Priority 5 - Other Retained
7607-QKKTJ,No,Retained,0,Priority 4 - High Value Retained
7707-PYBBH,No,Retained,0,Priority 5 - Other Retained
8984-HPEMB,No,Retained,0,Priority 4 - High Value Retained
4349-GFQHK,Yes,Churned,1,Priority 3 - Low Value Churned
4139-DETXS,No,Retained,0,Priority 4 - High Value Retained
9779-DPNEJ,No,Retained,0,Priority 5 - Other Retained
9805-FILKB,No,Retained,0,Priority 5 - Other Retained
5793-YOLJN,No,Retained,0,Priority 5 - Other Retained
0673-IGUQO,No,Retained,0,Priority 5 - Other Retained
4123-FCVCB,No,Retained,0,Priority 5 - Other Retained
8819-IMISP,No,Retained,0,Priority 5 - Other Retained
7802-EFKNY,Yes,Churned,1,Priority 3 - Low Value Churned
8311-UEUAB,No,Retained,0,Priority 4 - High Value Retained
5858-EAFCZ,No,Retained,0,Priority 5 - Other Retained
8035-BUYVG,Yes,Churned,1,Priority 2 - Medium Value Churned
1163-ONYEY,No,Retained,0,Priority 4 - High Value Retained
9787-XVQIU,Yes,Churned,1,Priority 3 - Low Value Churned
8945-MUQUF,Yes,Churned,1,Priority 1 - High Value Churned
5656-MJEFC,No,Retained,0,Priority 5 - Other Retained
6082-OQFBA,No,Retained,0,Priority 5 - Other Retained
8051-HJRLT,Yes,Churned,1,Priority 3 - Low Value Churned
8974-OVACP,No,Retained,0,Priority 5 - Other Retained
4010-YLMVT,No,Retained,0,Priority 4 - High Value Retained
1379-FRVEB,No,Retained,0,Priority 5 - Other Retained
8612-GXIDD,No,Retained,0,Priority 5 - Other Retained
6288-CHQJB,No,Retained,0,Priority 4 - High Value Retained
8160-HOWOX,No,Retained,0,Priority 5 - Other Retained
3023-GFLBR,Yes,Churned,1,Priority 1 - High Value Churned
6648-INWPS,No,Retained,0,Priority 5 - Other Retained
4223-BKEOR,No,Retained,0,Priority 5 - Other Retained
4079-VTGLK,No,Retained,0,Priority 5 - Other Retained
1763-WQFUK,No,Retained,0,Priority 5 - Other Retained
1391-UBDAR,No,Retained,0,Priority 5 - Other Retained
8894-JVDCV,No,Retained,0,Priority 4 - High Value Retained
2023-VQFDL,No,Retained,0,Priority 5 - Other Retained
1345-GKDZZ,No,Retained,0,Priority 5 - Other Retained
2014-MKGMH,No,Retained,0,Priority 4 - High Value Retained
5628-FCGYG,No,Retained,0,Priority 5 - Other Retained
2560-WBWXF,No,Retained,0,Priority 5 - Other Retained
0248-IPDFW,No,Retained,0,Priority 5 - Other Retained
7978-DKUQH,No,Retained,0,Priority 5 - Other Retained
4335-UPJSI,No,Retained,0,Priority 5 - Other Retained
0524-IAVZO,Yes,Churned,1,Priority 2 - Medium Value Churned
2737-YNGYW,Yes,Churned,1,Priority 3 - Low Value Churned
1784-EZDKJ,No,Retained,0,Priority 4 - High Value Retained
9297-FVVDH,No,Retained,0,Priority 4 - High Value Retained
8007-YYPWD,No,Retained,0,Priority 5 - Other Retained
7101-HRBLJ,No,Retained,0,Priority 4 - High Value Retained
5159-YFPKQ,Yes,Churned,1,Priority 3 - Low Value Churned
6635-CPNUN,No,Retained,0,Priority 5 - Other Retained
4021-RQSNY,Yes,Churned,1,Priority 1 - High Value Churned
5453-YBTWV,No,Retained,0,Priority 4 - High Value Retained
5039-LZRQT,No,Retained,0,Priority 5 - Other Retained
2931-VUVJN,No,Retained,0,Priority 4 - High Value Retained
9061-TIHDA,Yes,Churned,1,Priority 2 - Medium Value Churned
8699-ASUFO,Yes,Churned,1,Priority 3 - Low Value Churned
6418-PIQSP,No,Retained,0,Priority 4 - High Value Retained
8220-OCUFY,No,Retained,0,Priority 5 - Other Retained
3995-WFCSM,No,Retained,0,Priority 5 - Other Retained
1895-QTKDO,No,Retained,0,Priority 5 - Other Retained
2038-OEQZH,No,Retained,0,Priority 5 - Other Retained
1178-PZGAB,No,Retained,0,Priority 5 - Other Retained
7927-AUXBZ,Yes,Churned,1,Priority 2 - Medium Value Churned
2626-VEEWG,No,Retained,0,Priority 5 - Other Retained
2878-RMWXY,No,Retained,0,Priority 4 - High Value Retained
1657-DYMBM,No,Retained,0,Priority 5 - Other Retained
7311-MQJCH,No,Retained,0,Priority 5 - Other Retained
7375-WMVMT,No,Retained,0,Priority 4 - High Value Retained
1136-XGEQU,No,Retained,0,Priority 4 - High Value Retained
2530-FMFXO,No,Retained,0,Priority 4 - High Value Retained
6844-DZKRF,No,Retained,0,Priority 5 - Other Retained
4695-WJZUE,Yes,Churned,1,Priority 3 - Low Value Churned
7619-ODSGN,Yes,Churned,1,Priority 2 - Medium Value Churned
5970-GHJAW,No,Retained,0,Priority 5 - Other Retained
8879-XUAHX,No,Retained,0,Priority 4 - High Value Retained
3689-MOZGR,No,Retained,0,Priority 5 - Other Retained
4195-PNGZS,No,Retained,0,Priority 5 - Other Retained
5003-XZWWO,No,Retained,0,Priority 4 - High Value Retained
3988-RQIXO,Yes,Churned,1,Priority 3 - Low Value Churned
7622-FWGEW,No,Retained,0,Priority 4 - High Value Retained
6922-NCEDI,No,Retained,0,Priority 5 - Other Retained
2514-GINMM,Yes,Churned,1,Priority 3 - Low Value Churned
9891-NQDBD,No,Retained,0,Priority 5 - Other Retained
6131-IUNXN,No,Retained,0,Priority 5 - Other Retained
8548-AWOFC,No,Retained,0,Priority 4 - High Value Retained
9798-DRYDS,No,Retained,0,Priority 5 - Other Retained
8532-UEFWH,No,Retained,0,Priority 5 - Other Retained
6296-DDOOR,No,Retained,0,Priority 5 - Other Retained
7951-VRDVK,No,Retained,0,Priority 4 - High Value Retained
5931-FLJJF,Yes,Churned,1,Priority 3 - Low Value Churned
4815-YOSUK,No,Retained,0,Priority 4 - High Value Retained
2659-VXMWZ,Yes,Churned,1,Priority 1 - High Value Churned
0380-NEAVX,No,Retained,0,Priority 4 - High Value Retained
3207-OYBWH,Yes,Churned,1,Priority 1 - High Value Churned
4285-GYRQC,Yes,Churned,1,Priority 3 - Low Value Churned
7216-EWTRS,Yes,Churned,1,Priority 3 - Low Value Churned
4365-MSDYN,No,Retained,0,Priority 5 - Other Retained
7036-TYDEC,No,Retained,0,Priority 4 - High Value Retained
5802-ADBRC,No,Retained,0,Priority 4 - High Value Retained
8076-FEZKJ,No,Retained,0,Priority 5 - Other Retained
5197-YPYBZ,No,Retained,0,Priority 5 - Other Retained
8337-MSSXB,Yes,Churned,1,Priority 2 - Medium Value Churned
4312-GVYNH,No,Retained,0,Priority 4 - High Value Retained
8495-LJDFO,No,Retained,0,Priority 4 - High Value Retained
0839-JTCUD,No,Retained,0,Priority 4 - High Value Retained
5494-WOZRZ,No,Retained,0,Priority 4 - High Value Retained
1302-UHBDD,No,Retained,0,Priority 5 - Other Retained
2234-EOFPT,No,Retained,0,Priority 4 - High Value Retained
8619-IJNDK,No,Retained,0,Priority 4 - High Value Retained
8378-LKJAF,No,Retained,0,Priority 4 - High Value Retained
8182-BJDSI,Yes,Churned,1,Priority 2 - Medium Value Churned
2528-HFYZX,Yes,Churned,1,Priority 2 - Medium Value Churned
1153-GNOLC,No,Retained,0,Priority 5 - Other Retained
3298-QEICA,No,Retained,0,Priority 5 - Other Retained
0788-DXBFY,No,Retained,0,Priority 5 - Other Retained
3597-YASZG,No,Retained,0,Priority 4 - High Value Retained
3496-LFSZU,No,Retained,0,Priority 5 - Other Retained
5242-UOWHD,No,Retained,0,Priority 5 - Other Retained
2482-CZGBB,Yes,Churned,1,Priority 2 - Medium Value Churned
6479-SZPLM,No,Retained,0,Priority 5 - Other Retained
8097-VBQTZ,No,Retained,0,Priority 4 - High Value Retained
4500-HKANN,No,Retained,0,Priority 5 - Other Retained
9917-KWRBE,No,Retained,0,Priority 4 - High Value Retained
3420-ZDBMA,No,Retained,0,Priority 5 - Other Retained
2212-LYASK,No,Retained,0,Priority 5 - Other Retained
1393-IMKZG,No,Retained,0,Priority 5 - Other Retained
8069-RHUXK,No,Retained,0,Priority 5 - Other Retained
3398-GCPMU,No,Retained,0,Priority 4 - High Value Retained
2908-WGAXL,No,Retained,0,Priority 5 - Other Retained
3378-AJRAO,No,Retained,0,Priority 5 - Other Retained
1013-QCWAM,No,Retained,0,Priority 4 - High Value Retained
0866-QLSIR,Yes,Churned,1,Priority 2 - Medium Value Churned
6050-FFXES,No,Retained,0,Priority 4 - High Value Retained
7181-BQYBV,Yes,Churned,1,Priority 3 - Low Value Churned
0362-RAOQO,No,Retained,0,Priority 5 - Other Retained
9554-DFKIC,No,Retained,0,Priority 5 - Other Retained
5527-ACHSO,No,Retained,0,Priority 5 - Other Retained
0829-DDVLK,No,Retained,0,Priority 5 - Other Retained
1399-UBQIU,No,Retained,0,Priority 5 - Other Retained
1813-JLKWR,No,Retained,0,Priority 5 - Other Retained
0336-PIKEI,No,Retained,0,Priority 4 - High Value Retained
7322-OCWHC,No,Retained,0,Priority 4 - High Value Retained
9537-VHDTA,No,Retained,0,Priority 5 - Other Retained
4957-TIALW,No,Retained,0,Priority 5 - Other Retained
2054-PJOCK,No,Retained,0,Priority 4 - High Value Retained
9150-HEPMB,No,Retained,0,Priority 4 - High Value Retained
9030-QGZNL,No,Retained,0,Priority 5 - Other Retained
6204-IEUXJ,Yes,Churned,1,Priority 3 - Low Value Churned
3126-WQMGH,No,Retained,0,Priority 5 - Other Retained
4529-CKBCL,Yes,Churned,1,Priority 3 - Low Value Churned
2506-CLAKW,Yes,Churned,1,Priority 3 - Low Value Churned
7176-WRTNX,No,Retained,0,Priority 4 - High Value Retained
1583-IHQZE,Yes,Churned,1,Priority 2 - Medium Value Churned
5732-IKGQH,No,Retained,0,Priority 4 - High Value Retained
9239-GZHZE,No,Retained,0,Priority 4 - High Value Retained
7205-BAIAD,No,Retained,0,Priority 5 - Other Retained
0151-ONTOV,Yes,Churned,1,Priority 3 - Low Value Churned
4140-MUHUG,Yes,Churned,1,Priority 3 - Low Value Churned
0093-EXYQL,No,Retained,0,Priority 4 - High Value Retained
8064-RAVOH,No,Retained,0,Priority 5 - Other Retained
0219-QAERP,No,Retained,0,Priority 5 - Other Retained
0320-JDNQG,Yes,Churned,1,Priority 2 - Medium Value Churned
7180-PISOG,Yes,Churned,1,Priority 3 - Low Value Churned
9168-INPSZ,No,Retained,0,Priority 4 - High Value Retained
3571-RFHAR,Yes,Churned,1,Priority 1 - High Value Churned
0015-UOCOJ,No,Retained,0,Priority 5 - Other Retained
5334-AFQJB,No,Retained,0,Priority 5 - Other Retained
2754-SDJRD,No,Retained,0,Priority 5 - Other Retained
9578-VRMNM,Yes,Churned,1,Priority 2 - Medium Value Churned
1587-FKLZB,Yes,Churned,1,Priority 1 - High Value Churned
6140-QNRQQ,Yes,Churned,1,Priority 3 - Low Value Churned
8963-JLGJT,No,Retained,0,Priority 5 - Other Retained
4307-KTUMW,Yes,Churned,1,Priority 1 - High Value Churned
1465-LNTLJ,No,Retained,0,Priority 5 - Other Retained
5440-FLBQG,Yes,Churned,1,Priority 1 - High Value Churned
2135-DQWAQ,No,Retained,0,Priority 5 - Other Retained
4056-QHXHZ,No,Retained,0,Priority 4 - High Value Retained
7470-MCQTK,Yes,Churned,1,Priority 3 - Low Value Churned
7488-MXJIV,Yes,Churned,1,Priority 3 - Low Value Churned
7401-JIXNM,No,Retained,0,Priority 4 - High Value Retained
9339-FIIJL,No,Retained,0,Priority 4 - High Value Retained
2027-FECZV,Yes,Churned,1,Priority 2 - Medium Value Churned
2672-DZUOY,Yes,Churned,1,Priority 3 - Low Value Churned
4706-DGAHW,No,Retained,0,Priority 5 - Other Retained
3870-MQAMG,Yes,Churned,1,Priority 1 - High Value Churned
6670-MFRPK,No,Retained,0,Priority 4 - High Value Retained
6177-PEVRA,No,Retained,0,Priority 5 - Other Retained
4800-CZMPC,Yes,Churned,1,Priority 1 - High Value Churned
4813-HQMGZ,No,Retained,0,Priority 5 - Other Retained
7579-KKLOE,No,Retained,0,Priority 4 - High Value Retained
7377-DMMRI,Yes,Churned,1,Priority 3 - Low Value Churned
8402-EIVQS,No,Retained,0,Priority 4 - High Value Retained
4947-DSMXK,No,Retained,0,Priority 4 - High Value Retained
7245-NIIWQ,No,Retained,0,Priority 5 - Other Retained
0002-ORFBO,No,Retained,0,Priority 5 - Other Retained
3324-OIRTO,No,Retained,0,Priority 4 - High Value Retained
5414-OFQCB,No,Retained,0,Priority 4 - High Value Retained
4967-WPNCF,No,Retained,0,Priority 4 - High Value Retained
8552-OBVRU,No,Retained,0,Priority 4 - High Value Retained
8499-BRXTD,No,Retained,0,Priority 5 - Other Retained
9154-QDGTH,No,Retained,0,Priority 4 - High Value Retained
8197-BFWVU,No,Retained,0,Priority 4 - High Value Retained
2577-GVSIL,No,Retained,0,Priority 5 - Other Retained
9367-OIUXP,No,Retained,0,Priority 5 - Other Retained
6770-UAYGJ,No,Retained,0,Priority 5 - Other Retained
6463-HHXJR,No,Retained,0,Priority 4 - High Value Retained
7928-VJYAB,No,Retained,0,Priority 5 - Other Retained
1187-WILMM,No,Retained,0,Priority 4 - High Value Retained
9776-OJUZI,No,Retained,0,Priority 4 - High Value Retained
1306-RPWXZ,No,Retained,0,Priority 5 - Other Retained
8949-JTMAY,Yes,Churned,1,Priority 1 - High Value Churned
2774-LVQUS,Yes,Churned,1,Priority 2 - Medium Value Churned
3097-PYWXL,No,Retained,0,Priority 5 - Other Retained
2266-SJNAT,No,Retained,0,Priority 4 - High Value Retained
0869-PAPRP,No,Retained,0,Priority 5 - Other Retained
4238-JSSWH,No,Retained,0,Priority 4 - High Value Retained
2972-YDYUW,No,Retained,0,Priority 4 - High Value Retained
1104-FEJAM,No,Retained,0,Priority 5 - Other Retained
2809-ILCYT,No,Retained,0,Priority 5 - Other Retained
5499-ECUTN,No,Retained,0,Priority 4 - High Value Retained
4981-FLTMF,No,Retained,0,Priority 4 - High Value Retained
9121-PHQSR,No,Retained,0,Priority 5 - Other Retained
3113-IWHLC,No,Retained,0,Priority 5 - Other Retained
3211-ILJTT,Yes,Churned,1,Priority 2 - Medium Value Churned
4612-THJBS,Yes,Churned,1,Priority 1 - High Value Churned
4277-BWBML,No,Retained,0,Priority 5 - Other Retained
4094-NSEDU,Yes,Churned,1,Priority 2 - Medium Value Churned
0234-TEVTT,No,Retained,0,Priority 5 - Other Retained
4304-TSPVK,No,Retained,0,Priority 4 - High Value Retained
1552-AAGRX,No,Retained,0,Priority 4 - High Value Retained
2637-FKFSY,No,Retained,0,Priority 5 - Other Retained
9796-MVYXX,No,Retained,0,Priority 5 - Other Retained
7874-ECPQJ,No,Retained,0,Priority 5 - Other Retained
0020-INWCK,No,Retained,0,Priority 4 - High Value Retained
7089-RKVSZ,No,Retained,0,Priority 5 - Other Retained
2683-JXWQQ,No,Retained,0,Priority 5 - Other Retained
9548-ZMVTX,No,Retained,0,Priority 4 - High Value Retained
8739-XNIKG,No,Retained,0,Priority 5 - Other Retained
9755-JHNMN,No,Retained,0,Priority 4 - High Value Retained
3981-QSVQI,No,Retained,0,Priority 5 - Other Retained
2789-HQBOU,No,Retained,0,Priority 5 - Other Retained
9424-CMPOG,No,Retained,0,Priority 5 - Other Retained
5067-WJEUN,No,Retained,0,Priority 4 - High Value Retained
3450-WXOAT,No,Retained,0,Priority 5 - Other Retained
9251-WNSOD,No,Retained,0,Priority 4 - High Value Retained
6974-DAFLI,No,Retained,0,Priority 5 - Other Retained
2616-UUTFK,No,Retained,0,Priority 5 - Other Retained
7064-JHXCE,No,Retained,0,Priority 5 - Other Retained
5103-MHMHY,Yes,Churned,1,Priority 3 - Low Value Churned
7989-AWGEH,No,Retained,0,Priority 5 - Other Retained
4373-VVHQL,No,Retained,0,Priority 5 - Other Retained
4559-UWIHT,No,Retained,0,Priority 5 - Other Retained
7268-IGMFD,No,Retained,0,Priority 5 - Other Retained
1846-XWOQN,Yes,Churned,1,Priority 3 - Low Value Churned
0235-KGSLC,Yes,Churned,1,Priority 3 - Low Value Churned
6650-BWFRT,No,Retained,0,Priority 4 - High Value Retained
9570-KYEUA,No,Retained,0,Priority 4 - High Value Retained
6993-YGFJV,No,Retained,0,Priority 4 - High Value Retained
2712-SYWAY,No,Retained,0,Priority 5 - Other Retained
0730-BGQGF,No,Retained,0,Priority 4 - High Value Retained
5498-IBWPI,No,Retained,0,Priority 4 - High Value Retained
9101-NTIXF,No,Retained,0,Priority 5 - Other Retained
0013-SMEOE,No,Retained,0,Priority 4 - High Value Retained
9314-QDMDW,No,Retained,0,Priority 5 - Other Retained
9308-ANMVE,No,Retained,0,Priority 5 - Other Retained
2884-GBPFB,Yes,Churned,1,Priority 2 - Medium Value Churned
3757-NJYBX,Yes,Churned,1,Priority 1 - High Value Churned
3413-DHLPB,No,Retained,0,Priority 4 - High Value Retained
7649-PHJVR,No,Retained,0,Priority 5 - Other Retained
6114-TCFID,No,Retained,0,Priority 5 - Other Retained
3787-TRIAL,No,Retained,0,Priority 5 - Other Retained
2573-GYRUU,No,Retained,0,Priority 4 - High Value Retained
5156-UMKOW,No,Retained,0,Priority 5 - Other Retained
1247-QBVSH,No,Retained,0,Priority 5 - Other Retained
6734-GMPVK,No,Retained,0,Priority 5 - Other Retained
9822-OAOVB,No,Retained,0,Priority 5 - Other Retained
6161-ERDGD,No,Retained,0,Priority 4 - High Value Retained
1226-JZNKR,No,Retained,0,Priority 5 - Other Retained
7318-EIVKO,No,Retained,0,Priority 5 - Other Retained
3771-PZOBW,No,Retained,0,Priority 5 - Other Retained
5136-KCKGI,Yes,Churned,1,Priority 1 - High Value Churned
8231-BSWXX,No,Retained,0,Priority 4 - High Value Retained
6486-LHTMA,No,Retained,0,Priority 4 - High Value Retained
4083-BFNYK,No,Retained,0,Priority 4 - High Value Retained
3722-WPXTK,Yes,Churned,1,Priority 3 - Low Value Churned
7389-KBFIT,No,Retained,0,Priority 5 - Other Retained
7176-WIONM,No,Retained,0,Priority 5 - Other Retained
5141-ZUVBH,No,Retained,0,Priority 5 - Other Retained
1089-HDMKP,No,Retained,0,Priority 5 - Other Retained
7623-HKYRK,No,Retained,0,Priority 5 - Other Retained
0310-SUCIN,No,Retained,0,Priority 4 - High Value Retained
5197-PYEPU,No,Retained,0,Priority 4 - High Value Retained
2929-ERCFZ,Yes,Churned,1,Priority 2 - Medium Value Churned
7548-SEPYI,Yes,Churned,1,Priority 3 - Low Value Churned
8835-VSDSE,Yes,Churned,1,Priority 3 - Low Value Churned
6619-RPLQZ,No,Retained,0,Priority 5 - Other Retained
3275-RHRNE,No,Retained,0,Priority 5 - Other Retained
3503-TYDAY,No,Retained,0,Priority 4 - High Value Retained
6901-GOGZG,No,Retained,0,Priority 4 - High Value Retained
1623-NLDOT,Yes,Churned,1,Priority 2 - Medium Value Churned
7021-XSNYE,No,Retained,0,Priority 5 - Other Retained
9621-OUPYD,No,Retained,0,Priority 5 - Other Retained
9898-KZQDZ,Yes,Churned,1,Priority 1 - High Value Churned
8982-NHAVY,No,Retained,0,Priority 5 - Other Retained
4307-KWMXE,No,Retained,0,Priority 5 - Other Retained
0141-YEAYS,No,Retained,0,Priority 5 - Other Retained
2450-ZKEED,No,Retained,0,Priority 5 - Other Retained
