customerID,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,MonthlyChargeBand,TotalCharges,CustomerValue,IsMonthToMonth
6223-DHJGV,One year,Yes,Mailed check,20.65,Low,958.1,Medium Value,No
6961-MJKBO,Two year,No,Bank transfer (automatic),20.45,Low,943,Medium Value,No
6097-EQISJ,One year,Yes,Credit card (automatic),102.45,Very High,6615.15,High Value,No
4423-YLHDV,Month-to-month,Yes,Bank transfer (automatic),104.4,Very High,2200.25,Medium Value,Yes
8158-WPEZG,Month-to-month,Yes,Electronic check,35.65,Medium,425.1,Low Value,Yes
0107-YHINA,Month-to-month,Yes,Electronic check,99.75,Very High,99.75,Low Value,Yes
4918-FYJNT,Month-to-month,No,Electronic check,90.45,Very High,5044.8,High Value,Yes
0727-BNRLG,Two year,Yes,Credit card (automatic),97.65,Very High,6743.55,High Value,No
4854-CIDCF,Month-to-month,No,Electronic check,73.85,High,196.4,Low Value,Yes
8640-SDGKB,Month-to-month,Yes,Electronic check,74.4,High,299.7,Low Value,Yes
3280-MRDOF,Two year,Yes,Credit card (automatic),69.1,Medium,2093.9,Medium Value,No
6435-SRWBJ,Month-to-month,Yes,Electronic check,82.75,High,417.75,Low Value,Yes
9964-WBQDJ,Two year,Yes,Credit card (automatic),24.4,Low,1725.4,Medium Value,No
6303-KFWSL,One year,Yes,Electronic check,55.25,Medium,1620.2,Medium Value,No
1702-CCFNJ,Month-to-month,No,Bank transfer (automatic),61.35,Medium,3169.55,High Value,Yes
8932-CZHRQ,One year,No,Credit card (automatic),76.75,High,5233.25,High Value,No
0386-CWRGM,Two year,No,Mailed check,19.4,Low,967.85,Medium Value,No
5515-RUGKN,Month-to-month,Yes,Credit card (automatic),54.75,Medium,438.05,Low Value,Yes
0404-AHASP,Two year,No,Credit card (automatic),19.7,Low,1421.9,Medium Value,No
7279-NMVJC,One year,No,Bank transfer (automatic),19.9,Low,323.15,Low Value,No
2081-VEYEH,Month-to-month,Yes,Electronic check,107.95,Very High,318.6,Low Value,Yes
6407-UTSLV,Month-to-month,Yes,Bank transfer (automatic),83.8,High,163.7,Low Value,Yes
4116-TZAQJ,Month-to-month,Yes,Credit card (automatic),74.25,High,639.65,Low Value,Yes
9060-HJJRW,One year,Yes,Credit card (automatic),56.4,Medium,2928.5,High Value,No
2587-YNLES,Two year,No,Mailed check,20.1,Low,100.35,Low Value,No
7398-SKNQZ,Month-to-month,No,Electronic check,94.9,Very High,273.2,Low Value,Yes
5935-FCCNB,Month-to-month,Yes,Electronic check,94.2,Very High,1608.15,Medium Value,Yes
1958-RNRKS,Month-to-month,No,Electronic check,49.9,Medium,1441.95,Medium Value,Yes
5136-RGMZO,Month-to-month,Yes,Electronic check,71.05,High,2168.15,Medium Value,Yes
8345-MVDYC,Two year,No,Bank transfer (automatic),81.65,High,3618.7,High Value,No
8226-BXGES,One year,No,Bank transfer (automatic),89.45,High,5692.65,High Value,No
3877-JRJIP,Month-to-month,Yes,Electronic check,59.85,Medium,59.85,Low Value,Yes
8375-DKEBR,Month-to-month,Yes,Electronic check,69.6,Medium,69.6,Low Value,Yes
9705-IOVQQ,One year,No,Electronic check,99,Very High,5969.3,High Value,No
1015-OWJKI,Month-to-month,No,Mailed check,19.05,Low,19.05,Low Value,Yes
7511-YMXVQ,Month-to-month,Yes,Electronic check,45.4,Medium,418.8,Low Value,Yes
2040-XBAVJ,Two year,No,Bank transfer (automatic),114.45,Very High,8100.55,High Value,No
7551-JOHTI,Month-to-month,No,Mailed check,19.5,Low,19.5,Low Value,Yes
8887-IPQNC,Month-to-month,Yes,Mailed check,44.25,Medium,313.45,Low Value,Yes
8646-JCOMS,One year,Yes,Bank transfer (automatic),90.55,Very High,6130.95,High Value,No
9804-ICWBG,Month-to-month,Yes,Electronic check,69.9,Medium,69.9,Low Value,Yes
1222-KJNZD,Month-to-month,Yes,Bank transfer (automatic),20.4,Low,745.3,Medium Value,Yes
0106-GHRQR,Month-to-month,Yes,Bank transfer (automatic),71.4,High,1212.1,Medium Value,Yes
5318-IXUZF,Month-to-month,Yes,Bank transfer (automatic),87.15,High,183.75,Low Value,Yes
3768-VHXQO,Two year,No,Credit card (automatic),24.85,Low,1583.5,Medium Value,No
8952-WCVCD,One year,Yes,Bank transfer (automatic),104.45,Very High,4162.05,High Value,No
2418-TPEUN,Two year,Yes,Credit card (automatic),19.8,Low,1119.9,Medium Value,No
3963-RYFNS,Two year,Yes,Bank transfer (automatic),116.45,Very High,8013.55,High Value,No
3198-VELRD,Month-to-month,Yes,Bank transfer (automatic),84.75,High,264.85,Low Value,Yes
8540-ZQGEA,Two year,No,Credit card (automatic),20.05,Low,1102.4,Medium Value,No
1320-REHCS,Month-to-month,Yes,Electronic check,110.75,Very High,5832,High Value,Yes
4137-JOPHL,Two year,Yes,Bank transfer (automatic),89.7,High,4304.5,High Value,No
9436-ZBZCT,Month-to-month,Yes,Electronic check,89.95,Very High,1178.4,Medium Value,Yes
7801-CEDNV,One year,No,Credit card (automatic),48.7,Medium,1421.75,Medium Value,No
2057-BOYKM,Two year,Yes,Bank transfer (automatic),96.6,Very High,6827.5,High Value,No
3658-QQJYD,One year,Yes,Credit card (automatic),74.3,High,4698.05,High Value,No
1803-BGNBD,Month-to-month,Yes,Electronic check,54.3,Medium,654.5,Low Value,Yes
0134-XWXCE,One year,No,Bank transfer (automatic),74.85,High,3268.05,High Value,No
6950-TWMYB,Two year,Yes,Bank transfer (automatic),79.95,High,4362.05,High Value,No
5848-FHRFC,Two year,No,Bank transfer (automatic),20.05,Low,1386.9,Medium Value,No
2243-FNMMI,Month-to-month,No,Mailed check,19.4,Low,415.4,Low Value,Yes
2511-MORQY,One year,No,Bank transfer (automatic),54.9,Medium,2614.1,Medium Value,No
5356-KZCKT,Two year,Yes,Credit card (automatic),24.45,Low,1513.6,Medium Value,No
9470-XCCEM,Month-to-month,Yes,Bank transfer (automatic),89.65,High,3161.6,High Value,Yes
6519-CFDBX,Month-to-month,Yes,Electronic check,45.4,Medium,80.95,Low Value,Yes
3902-MIVLE,Two year,No,Mailed check,75.7,High,4676.7,High Value,No
0409-WTMPL,One year,Yes,Credit card (automatic),110.65,Very High,6526.65,High Value,No
8763-KIAFH,One year,Yes,Mailed check,20.55,Low,583.3,Low Value,No
3669-WHAFY,Two year,Yes,Credit card (automatic),115.15,Very High,8078.1,High Value,No
3055-VTCGS,One year,No,Credit card (automatic),58.55,Medium,3503.5,High Value,No
3144-KMTWZ,Month-to-month,Yes,Bank transfer (automatic),93.25,Very High,6669.45,High Value,Yes
7279-BUYWN,Month-to-month,Yes,Electronic check,113.2,Very High,4689.5,High Value,Yes
7156-MHUGY,Month-to-month,Yes,Electronic check,90.5,Very High,1201.15,Medium Value,Yes
7198-GLXTC,Month-to-month,No,Electronic check,79,High,143.65,Low Value,Yes
2007-QVGAW,Two year,Yes,Bank transfer (automatic),19.35,Low,1292.65,Medium Value,No
5207-PLSTK,Month-to-month,Yes,Mailed check,48.75,Medium,48.75,Low Value,Yes
2307-FYNNL,Two year,Yes,Electronic check,109.05,Very High,7108.2,High Value,No
5605-XNWEN,Two year,Yes,Bank transfer (automatic),25,Low,1802.55,Medium Value,No
2155-AMQRX,Month-to-month,Yes,Credit card (automatic),54.9,Medium,1505.15,Medium Value,Yes
6181-AXXYF,Two year,No,Credit card (automatic),24.75,Low,1859.1,Medium Value,No
5091-HFAZW,Month-to-month,Yes,Electronic check,91.15,Very High,168.5,Low Value,Yes
0516-VRYBW,One year,No,Bank transfer (automatic),20.15,Low,390.85,Low Value,No
2519-LBNQL,One year,Yes,Electronic check,104.35,Very High,6339.45,High Value,No
8623-ULFNQ,Month-to-month,Yes,Electronic check,66.05,Medium,1652.4,Medium Value,Yes
8380-PEFPE,Month-to-month,Yes,Electronic check,71.65,High,71.65,Low Value,Yes
5687-DKDTV,Month-to-month,No,Mailed check,20.35,Low,77.5,Low Value,Yes
1568-LJSZU,Two year,Yes,Credit card (automatic),92.2,Very High,6392.85,High Value,No
7530-HDYDS,Month-to-month,Yes,Credit card (automatic),84.25,High,3264.5,High Value,Yes
7789-HKSBS,One year,Yes,Bank transfer (automatic),105.2,Very High,4599.15,High Value,No
7416-CKTEP,Two year,Yes,Bank transfer (automatic),19.6,Low,1134.25,Medium Value,No
2586-CWXVV,Month-to-month,No,Electronic check,30.4,Low,1621.35,Medium Value,Yes
3096-IZETN,Month-to-month,No,Bank transfer (automatic),78.1,High,947.3,Medium Value,Yes
2348-KCJLT,One year,Yes,Mailed check,61.5,Medium,2722.2,Medium Value,No
8401-EMUWF,Month-to-month,Yes,Bank transfer (automatic),69.4,Medium,3058.3,High Value,Yes
4193-IBKSW,Two year,No,Bank transfer (automatic),24.75,Low,1769.6,Medium Value,No
5377-NDTOU,Two year,No,Mailed check,91.05,Very High,6293.75,High Value,No
5922-ABDVO,Month-to-month,No,Mailed check,89.65,High,1761.05,Medium Value,Yes
2474-LCNUE,Month-to-month,Yes,Credit card (automatic),73.65,High,1642.75,Medium Value,Yes
0839-QNXME,Two year,No,Credit card (automatic),19.4,Low,578.5,Low Value,No
3506-OVLKD,One year,No,Bank transfer (automatic),26.2,Low,954.9,Medium Value,No
9172-ANCRX,Month-to-month,Yes,Electronic check,98.7,Very High,973.25,Medium Value,Yes
6650-VJONK,Month-to-month,Yes,Bank transfer (automatic),43.85,Medium,43.85,Low Value,Yes
2178-PMGCJ,Month-to-month,Yes,Mailed check,69.7,Medium,1490.4,Medium Value,Yes
7492-TAFJD,Two year,No,Mailed check,38.55,Medium,280,Low Value,No
2773-MADBQ,Two year,Yes,Mailed check,53.1,Medium,1901.25,Medium Value,No
6016-LVTJQ,Month-to-month,No,Mailed check,20.65,Low,716.4,Medium Value,Yes
7860-KSUGX,Two year,No,Credit card (automatic),64.45,Medium,4720,High Value,No
8966-KZXXA,Two year,No,Credit card (automatic),25.1,Low,930.95,Medium Value,No
6910-HADCM,Month-to-month,No,Electronic check,76.35,High,76.35,Low Value,Yes
4816-LXZYW,Month-to-month,Yes,Electronic check,79.15,High,1676.95,Medium Value,Yes
9606-PBKBQ,Month-to-month,Yes,Electronic check,85,High,2642.05,Medium Value,Yes
5149-QYTTU,One year,Yes,Credit card (automatic),95.15,Very High,6770.85,High Value,No
2070-XYMFH,Month-to-month,Yes,Mailed check,79.35,High,1835.3,Medium Value,Yes
2085-BOJKI,One year,Yes,Bank transfer (automatic),96.65,Very High,1588.25,Medium Value,No
0817-HSUSE,Month-to-month,Yes,Electronic check,75.5,High,75.5,Low Value,Yes
5442-PPTJY,Two year,No,Mailed check,19.7,Low,258.35,Low Value,No
1927-QEWMY,Two year,No,Credit card (automatic),20.5,Low,1502.25,Medium Value,No
1663-MHLHE,Month-to-month,No,Mailed check,19.2,Low,19.2,Low Value,Yes
5663-QBGIS,Two year,No,Bank transfer (automatic),98.35,Very High,6929.4,High Value,No
4450-MDZFX,Month-to-month,No,Bank transfer (automatic),74.35,High,4453.3,High Value,Yes
6701-DHKWQ,Two year,No,Credit card (automatic),51.35,Medium,3244.4,High Value,No
7554-AKDQF,Month-to-month,No,Mailed check,45.65,Medium,323.45,Low Value,Yes
3536-IQCTX,Month-to-month,No,Electronic check,85.3,High,2661.1,Medium Value,Yes
4911-BANWH,Month-to-month,Yes,Credit card (automatic),86.55,High,2697.4,Medium Value,Yes
8496-EJAUI,Month-to-month,Yes,Credit card (automatic),73.85,High,1424.5,Medium Value,Yes
0794-YVSGE,Two year,No,Bank transfer (automatic),20.3,Low,1401.15,Medium Value,No
5423-BHIXO,Month-to-month,Yes,Electronic check,54.2,Medium,1739.6,Medium Value,Yes
6908-VVYHM,Month-to-month,Yes,Electronic check,90.65,Very High,5931,High Value,Yes
2959-EEXWB,Month-to-month,Yes,Bank transfer (automatic),50.9,Medium,2333.85,Medium Value,Yes
1839-UMACK,One year,No,Electronic check,25.05,Low,949.85,Medium Value,No
3030-YDNRM,Month-to-month,Yes,Electronic check,74.85,High,572.45,Low Value,Yes
7321-KKSDU,Two year,No,Mailed check,20.5,Low,696.8,Medium Value,No
3402-XRIUO,Month-to-month,Yes,Mailed check,63.55,Medium,1381.8,Medium Value,Yes
3132-TVFDZ,Month-to-month,Yes,Electronic check,44.85,Medium,2572.95,Medium Value,Yes
8286-AFUYI,Month-to-month,No,Electronic check,47.95,Medium,47.95,Low Value,Yes
8080-DDEMJ,Month-to-month,No,Electronic check,45.1,Medium,45.1,Low Value,Yes
8356-WUAOJ,Month-to-month,Yes,Electronic check,45,Medium,45,Low Value,Yes
6365-MTGZX,Month-to-month,Yes,Electronic check,96,Very High,2122.45,Medium Value,Yes
1349-WXNGG,Month-to-month,No,Bank transfer (automatic),20.05,Low,20.05,Low Value,Yes
8058-DMYRU,Month-to-month,Yes,Electronic check,90.05,Very High,4931.8,High Value,Yes
9350-ZXYJC,Two year,Yes,Credit card (automatic),25.3,Low,116.95,Low Value,No
6990-YNRIO,Two year,No,Bank transfer (automatic),108.65,Very High,6937.95,High Value,No
8958-JPTRR,One year,No,Electronic check,24.3,Low,1261.7,Medium Value,No
6959-GQEGV,Month-to-month,Yes,Electronic check,75.95,High,3273.8,High Value,Yes
3173-WSSUE,Two year,No,Credit card (automatic),19.7,Low,1415.85,Medium Value,No
1265-HVPZB,One year,No,Credit card (automatic),66.4,Medium,3958.2,High Value,No
4115-UMJFQ,One year,Yes,Bank transfer (automatic),35.75,Medium,2492.25,Medium Value,No
7369-TRPFD,One year,No,Mailed check,18.8,Low,279.2,Low Value,No
1098-KFQEC,Two year,No,Credit card (automatic),19.4,Low,1083,Medium Value,No
7190-XHTWJ,One year,No,Mailed check,19.3,Low,755.5,Medium Value,No
0621-TWIEM,Month-to-month,Yes,Electronic check,45.55,Medium,402.6,Low Value,Yes
3537-RYBHH,Month-to-month,Yes,Credit card (automatic),67.45,Medium,3252,High Value,Yes
2485-ITVKB,Month-to-month,Yes,Electronic check,35.1,Low,68.75,Low Value,Yes
3669-OYSJI,Month-to-month,No,Credit card (automatic),46.2,Medium,46.2,Low Value,Yes
1612-EOHDH,Month-to-month,No,Electronic check,45.15,Medium,45.15,Low Value,Yes
6702-OHFWR,Month-to-month,Yes,Electronic check,43.3,Medium,43.3,Low Value,Yes
5296-BFCYD,Two year,Yes,Mailed check,20.1,Low,936.85,Medium Value,No
4510-PYUSH,Month-to-month,Yes,Credit card (automatic),57.15,Medium,2250.65,Medium Value,Yes
9359-JANWS,Two year,No,Credit card (automatic),58.9,Medium,3857.1,High Value,No
7517-SAWMO,Month-to-month,Yes,Electronic check,73.2,High,1441.1,Medium Value,Yes
4143-HHPMK,Month-to-month,Yes,Electronic check,85.35,High,4338.6,High Value,Yes
3279-DYZQM,Two year,No,Mailed check,19.45,Low,1378.45,Medium Value,No
7054-LGEQW,Month-to-month,No,Mailed check,45.95,Medium,45.95,Low Value,Yes
0523-VNGTF,Month-to-month,Yes,Electronic check,50.5,Medium,2566.3,Medium Value,Yes
9575-IWCAZ,One year,No,Mailed check,25.1,Low,171,Low Value,No
7105-MXJLL,One year,No,Mailed check,60.7,Medium,1597.4,Medium Value,No
7064-FRRSW,One year,Yes,Electronic check,99,Very High,4744.35,High Value,No
7940-UQQUG,One year,Yes,Bank transfer (automatic),104.4,Very High,6721.6,High Value,No
0923-PNFUB,Month-to-month,No,Electronic check,83.75,High,247.25,Low Value,Yes
3961-SXAXY,Month-to-month,Yes,Bank transfer (automatic),44.05,Medium,44.05,Low Value,Yes
7010-BRBUU,Two year,No,Credit card (automatic),24.1,Low,1734.65,Medium Value,No
3566-HJGPK,Month-to-month,Yes,Mailed check,45.55,Medium,45.55,Low Value,Yes
3062-ICYZQ,Month-to-month,Yes,Electronic check,93.8,Very High,4539.35,High Value,Yes
9938-PRCVK,Two year,No,Bank transfer (automatic),19.7,Low,804.25,Medium Value,No
0973-KYVNF,Two year,Yes,Credit card (automatic),70.65,High,5011.15,High Value,No
5129-HHMZC,Two year,No,Credit card (automatic),86.45,High,3574.5,High Value,No
9637-CDTKZ,Two year,Yes,Credit card (automatic),114.1,Very High,8086.4,High Value,No
3946-JEWRQ,One year,Yes,Credit card (automatic),95.2,Very High,4563,High Value,No
7873-CVMAW,Two year,No,Credit card (automatic),88.55,High,6362.35,High Value,No
0463-WZZKO,Month-to-month,Yes,Credit card (automatic),20.75,Low,67.1,Low Value,Yes
3494-JCHRQ,Month-to-month,Yes,Electronic check,70.05,Medium,70.05,Low Value,Yes
6474-FVJLC,Month-to-month,Yes,Electronic check,86,High,165.45,Low Value,Yes
4524-QCSSM,Month-to-month,Yes,Bank transfer (automatic),44.65,Medium,1156.55,Medium Value,Yes
5832-EXGTT,Month-to-month,Yes,Mailed check,60.2,Medium,1834.15,Medium Value,Yes
8840-DQLGN,Month-to-month,Yes,Bank transfer (automatic),100.5,Very High,3653.35,High Value,Yes
2039-JONDJ,One year,No,Bank transfer (automatic),55.45,Medium,1477.65,Medium Value,No
7217-JYHOQ,Month-to-month,Yes,Credit card (automatic),70.3,Medium,1706.45,Medium Value,Yes
6695-FRVEC,Two year,Yes,Bank transfer (automatic),60.4,Medium,3953.7,High Value,No
4547-LYTDD,Month-to-month,No,Electronic check,72.65,High,1194.3,Medium Value,Yes
9894-QMIMJ,One year,No,Bank transfer (automatic),55.8,Medium,1327.85,Medium Value,No
8069-YQQAJ,Month-to-month,Yes,Mailed check,31.1,Low,419.7,Low Value,Yes
6770-XUAGN,Month-to-month,Yes,Electronic check,21,Low,21,Low Value,Yes
4193-ORFCL,Month-to-month,No,Mailed check,45.1,Medium,45.1,Low Value,Yes
1636-NTNCO,Month-to-month,Yes,Credit card (automatic),50.95,Medium,207.35,Low Value,Yes
3466-WAESX,Month-to-month,Yes,Electronic check,69.1,Medium,1083.7,Medium Value,Yes
9281-PKKZE,Month-to-month,Yes,Electronic check,43.95,Medium,2007.85,Medium Value,Yes
3638-VBZTA,Two year,Yes,Bank transfer (automatic),86.5,High,5882.75,High Value,No
7459-IMVYU,Month-to-month,No,Electronic check,69.95,Medium,2657.55,Medium Value,Yes
7776-QWNFX,Month-to-month,Yes,Bank transfer (automatic),50.4,Medium,1527.5,Medium Value,Yes
6689-TCZHQ,Month-to-month,No,Electronic check,78.95,High,378.4,Low Value,Yes
8563-OYMQY,Month-to-month,Yes,Credit card (automatic),90.95,Very High,1612.2,Medium Value,Yes
0754-EEBDC,Two year,No,Mailed check,19.9,Low,76.65,Low Value,No
5777-ZPQNC,One year,No,Electronic check,20.15,Low,260.7,Low Value,No
1951-IEYXM,Two year,Yes,Credit card (automatic),90.6,Very High,6441.85,High Value,No
3318-NMQXL,Month-to-month,Yes,Electronic check,92,Very High,266.8,Low Value,Yes
3143-ILDAL,Month-to-month,Yes,Electronic check,94.45,Very High,5124.6,High Value,Yes
1022-RKXDR,One year,Yes,Mailed check,24.85,Low,962.25,Medium Value,No
2361-FJWNO,One year,No,Credit card (automatic),36,Medium,1382.9,Medium Value,No
2272-UOINI,Month-to-month,Yes,Electronic check,78.5,High,571.05,Low Value,Yes
8232-UTFOZ,Two year,No,Credit card (automatic),19.95,Low,1399.35,Medium Value,No
3750-YHRYO,One year,No,Mailed check,20.65,Low,150,Low Value,No
6637-KYRCV,Month-to-month,Yes,Electronic check,30.5,Low,167.2,Low Value,Yes
5668-MEISB,Two year,No,Credit card (automatic),106.1,Very High,7657.4,High Value,No
0129-QMPDR,One year,Yes,Bank transfer (automatic),20.5,Low,865.05,Medium Value,No
7188-CBBBA,One year,Yes,Electronic check,95.5,Very High,6153.85,High Value,No
5356-CSVSQ,Month-to-month,No,Electronic check,64.6,Medium,174.2,Low Value,Yes
3221-CJMSG,Month-to-month,Yes,Credit card (automatic),51.1,Medium,1269.6,Medium Value,Yes
4720-VSTSI,Month-to-month,Yes,Bank transfer (automatic),84.8,High,3862.55,High Value,Yes
3219-JQRSL,Two year,No,Credit card (automatic),89.1,High,6352.4,High Value,No
2801-NISEI,Month-to-month,No,Electronic check,54.95,Medium,1348.5,Medium Value,Yes
3946-MHCZW,Month-to-month,No,Mailed check,50.9,Medium,50.9,Low Value,Yes
4623-ZKHLY,Month-to-month,Yes,Bank transfer (automatic),20.45,Low,471.55,Low Value,Yes
6732-VAILE,Two year,Yes,Credit card (automatic),85.95,High,5931.75,High Value,No
8201-AAXCB,Month-to-month,No,Electronic check,60.35,Medium,1404.65,Medium Value,Yes
7696-CFTAT,Two year,No,Bank transfer (automatic),19.8,Low,726.1,Medium Value,No
1845-CSBRZ,Month-to-month,No,Bank transfer (automatic),85.35,High,1961.6,Medium Value,Yes
2123-VSCOT,Two year,Yes,Bank transfer (automatic),72.1,High,4194.85,High Value,No
6651-AZVTJ,Month-to-month,Yes,Electronic check,99.8,Very High,4872.45,High Value,Yes
4566-GOLUK,Month-to-month,Yes,Bank transfer (automatic),107.35,Very High,5118.95,High Value,Yes
2484-DGXPZ,Month-to-month,Yes,Mailed check,19.55,Low,658.95,Low Value,Yes
2018-QKYGT,Month-to-month,Yes,Electronic check,81.05,High,81.05,Low Value,Yes
2792-VPPET,Month-to-month,Yes,Electronic check,20.5,Low,76.95,Low Value,Yes
7409-JURKQ,One year,Yes,Bank transfer (automatic),111.8,Very High,5809.75,High Value,No
3247-MHJKM,Month-to-month,No,Mailed check,20.2,Low,20.2,Low Value,Yes
1964-SVLEA,One year,Yes,Mailed check,19.7,Low,415.9,Low Value,No
4587-NUKOX,Month-to-month,Yes,Electronic check,79.1,High,246.5,Low Value,Yes
7297-DVYGA,One year,Yes,Bank transfer (automatic),19.85,Low,996.95,Medium Value,No
2239-CGBUZ,One year,Yes,Bank transfer (automatic),60.5,Medium,3145.15,High Value,No
0854-UYHZD,Two year,No,Mailed check,19.55,Low,265.3,Low Value,No
7243-LCGGZ,Month-to-month,No,Mailed check,20.9,Low,20.9,Low Value,Yes
8267-KFGYD,Month-to-month,Yes,Mailed check,21.05,Low,21.05,Low Value,Yes
4890-VMUAV,One year,No,Electronic check,71.5,High,4576.3,High Value,No
9261-WDCAF,Month-to-month,No,Mailed check,54.65,Medium,189.1,Low Value,Yes
3764-MNMOI,Two year,No,Credit card (automatic),19.2,Low,908.15,Medium Value,No
7442-YGZFK,Month-to-month,Yes,Credit card (automatic),49.8,Medium,49.8,Low Value,Yes
